,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 0.001 h0 = 228.57142857142858 h1 = -2714.2857142857138 h2 = 37142.857142857145 h3 = -900000.0 h4 = 800000.0
586,-47.0,0.905,0,50,1,100,0.05420850000000001,54.5377855887522,-22.80651731160896,10.612535612535613,10.612535612535613,0.47,-5.833080204523305e-07
587,-46.0,1.018,0,50,1,100,0.05420850000000001,53.78031634446397,-21.769857433808554,10.612535612535613,10.612535612535613,0.46,-6.081913055914869e-07
588,-45.0,1.1013,0,50,1,100,0.05420850000000001,53.022847100175746,-20.733197556008147,10.612535612535613,10.612535612535613,0.45,-6.359638503356043e-07
589,-44.0,1.14,0,50,1,100,0.05420850000000001,52.26537785588752,-19.69653767820774,10.612535612535613,10.612535612535613,0.44,-6.671793338139639e-07
590,-43.0,1.1521,0,50,1,100,0.05420850000000001,51.5079086115993,-18.659877800407333,10.612535612535613,10.612535612535613,0.43,-7.025365933211325e-07
591,-42.0,1.1543,0,50,1,100,0.05420850000000001,50.750439367311074,-17.623217922606926,10.612535612535613,10.612535612535613,0.42,-7.429291537419716e-07
592,-41.0,1.1551,0,50,1,100,0.05420850000000001,49.99297012302285,-16.586558044806516,10.612535612535613,10.612535612535613,0.41,-7.895156831173213e-07
593,-40.0,1.1562,0,50,1,100,0.05420850000000001,49.23550087873462,-15.54989816700611,10.612535612535613,10.612535612535613,0.4,-8.438228359551128e-07
594,-37.0,1.1552,0,50,1,100,0.05420850000000001,46.96309314586995,-12.439918533604889,10.612535612535613,10.612535612535613,0.37,-1.077730587010108e-06
595,-34.0,1.1547,0,50,1,100,0.05420850000000001,44.69068541300527,-9.329938900203667,10.612535612535613,10.612535612535613,0.34,-1.5290528906747455e-06
596,-31.0,1.1536,0,50,1,100,0.05420850000000001,42.4182776801406,-6.219959266802444,10.612535612535613,10.612535612535613,0.31,-2.667549607424144e-06
597,-28.0,1.1554,0,50,1,100,0.05420850000000001,40.14586994727592,-3.109979633401222,10.612535612535613,10.612535612535613,0.28,-7.985598895987218e-06
598,-25.0,1.1568,0,50,1,100,0.05420850000000001,37.87346221441125,0.0,10.612535612535613,10.612535612535613,0.25,-110.58340345266363
599,-22.0,1.157,0,50,1,100,0.05420850000000001,35.601054481546576,2.272407732864675,10.612535612535613,10.612535612535613,0.22,-150.6499112646579
600,-19.0,1.1565,0,50,1,100,0.05420850000000001,33.3286467486819,4.54481546572935,10.612535612535613,10.612535612535613,0.19,-96.96526998900637
601,-16.0,1.1561,0,50,1,100,0.05420850000000001,31.056239015817223,6.817223198594025,10.612535612535613,10.612535612535613,0.16,-57.81755885640201
602,-13.0,1.154,0,50,1,100,0.05420850000000001,28.783831282952548,9.0896309314587,10.612535612535613,10.612535612535613,0.13,-30.91147688922256
603,-10.0,1.1538,0,50,1,100,0.05420850000000001,26.511423550087873,11.362038664323375,10.612535612535613,10.612535612535613,0.1,-13.951718991795326
604,-7.0,1.1515,0,50,1,100,0.05420850000000001,24.239015817223198,13.63444639718805,10.612535612535613,10.612535612535613,0.07,-4.642979679567987
605,-4.0,1.1509,0,50,1,100,0.05420850000000001,21.966608084358523,15.906854130052723,10.612535612535613,10.612535612535613,0.04,-0.6899533933835201
606,-1.0,1.1512,0,50,1,100,0.05420850000000001,19.694200351493848,18.1792618629174,10.612535612535613,10.612535612535613,0.01,0.20266544573061857
607,0.0,1.1512,0,50,1,100,0.05420850000000001,18.936731107205624,18.936731107205624,10.612535612535613,10.612535612535613,0.0,0.21683399873503653
608,1.0,1.1501,0,50,1,100,0.05420850000000001,18.1792618629174,19.694200351493848,10.612535612535613,10.612535612535613,0.01,0.20266544573061857
609,4.0,1.1505,0,50,1,100,0.05420850000000001,15.906854130052723,21.966608084358523,10.612535612535613,10.612535612535613,0.04,-0.6899533933835201
610,7.0,1.1533,0,50,1,100,0.05420850000000001,13.63444639718805,24.239015817223198,10.612535612535613,10.612535612535613,0.07,-4.642979679567987
611,10.0,1.1538,0,50,1,100,0.05420850000000001,11.362038664323375,26.511423550087873,10.612535612535613,10.612535612535613,0.1,-13.951718991795326
612,13.0,1.154,0,50,1,100,0.05420850000000001,9.0896309314587,28.783831282952548,10.612535612535613,10.612535612535613,0.13,-30.91147688922256
613,16.0,1.1556,0,50,1,100,0.05420850000000001,6.817223198594025,31.056239015817223,10.612535612535613,10.612535612535613,0.16,-57.81755885640201
614,19.0,1.1566,0,50,1,100,0.05420850000000001,4.54481546572935,33.3286467486819,10.612535612535613,10.612535612535613,0.19,-96.96526998900637
615,22.0,1.1566,0,50,1,100,0.05420850000000001,2.272407732864675,35.601054481546576,10.612535612535613,10.612535612535613,0.22,-150.6499112646579
616,25.0,1.1553,0,50,1,100,0.05420850000000001,0.0,37.87346221441125,10.612535612535613,10.612535612535613,0.25,-110.58340345266363
617,28.0,1.1532,0,50,1,100,0.05420850000000001,-3.109979633401222,40.14586994727592,10.612535612535613,10.612535612535613,0.28,-7.985598895987218e-06
618,31.0,1.1535,0,50,1,100,0.05420850000000001,-6.219959266802444,42.4182776801406,10.612535612535613,10.612535612535613,0.31,-2.667549607424144e-06
619,34.0,1.1526,0,50,1,100,0.05420850000000001,-9.329938900203667,44.69068541300527,10.612535612535613,10.612535612535613,0.34,-1.5290528906747455e-06
620,37.0,1.1537,0,50,1,100,0.05420850000000001,-12.439918533604889,46.96309314586995,10.612535612535613,10.612535612535613,0.37,-1.077730587010108e-06
621,40.0,1.1538,0,50,1,100,0.05420850000000001,-15.54989816700611,49.23550087873462,10.612535612535613,10.612535612535613,0.4,-8.438228359551128e-07
622,41.0,1.1544,0,50,1,100,0.05420850000000001,-16.586558044806516,49.99297012302285,10.612535612535613,10.612535612535613,0.41,-7.895156831173213e-07
623,42.0,1.1538,0,50,1,100,0.05420850000000001,-17.623217922606926,50.750439367311074,10.612535612535613,10.612535612535613,0.42,-7.429291537419716e-07
624,43.0,1.1515,0,50,1,100,0.05420850000000001,-18.659877800407333,51.5079086115993,10.612535612535613,10.612535612535613,0.43,-7.025365933211325e-07
625,44.0,1.1391,0,50,1,100,0.05420850000000001,-19.69653767820774,52.26537785588752,10.612535612535613,10.612535612535613,0.44,-6.671793338139639e-07
626,45.0,1.0961,0,50,1,100,0.05420850000000001,-20.733197556008147,53.022847100175746,10.612535612535613,10.612535612535613,0.45,-6.359638503356043e-07
627,46.0,1.0146,0,50,1,100,0.05420850000000001,-21.769857433808554,53.78031634446397,10.612535612535613,10.612535612535613,0.46,-6.081913055914869e-07
628,47.0,0.9012,0,50,1,100,0.05420850000000001,-22.80651731160896,54.5377855887522,10.612535612535613,10.612535612535613,0.47,-5.833080204523305e-07
629,48.0,0.779,0,50,1,100,0.05420850000000001,-23.843177189409367,55.295254833040424,10.612535612535613,10.612535612535613,0.48,-5.608695405277111e-07
630,49.0,0.65203,0,50,1,100,0.05420850000000001,-24.879837067209778,56.05272407732865,10.612535612535613,10.612535612535613,0.49,-5.405166361560525e-07
631,50.0,0.52267,0,50,1,100,0.05420850000000001,-25.916496945010184,56.81019332161687,10.612535612535613,10.612535612535613,0.5,-5.219544904911725e-07
632,51.0,0.39404,0,50,1,100,0.05420850000000001,-26.95315682281059,57.567662565905096,10.612535612535613,10.612535612535613,0.51,-5.049406317185597e-07
633,52.0,0.27059,0,50,1,100,0.05420850000000001,-27.989816700610998,58.32513181019332,10.612535612535613,10.612535612535613,0.52,-4.892729927748529e-07
634,53.0,0.16111,0,50,1,100,0.05420850000000001,-29.026476578411405,59.08260105448154,10.612535612535613,10.612535612535613,0.53,-4.7478186373859685e-07
635,54.0,0.08995800000000001,0,50,1,100,0.05420850000000001,-30.06313645621181,59.840070298769774,10.612535612535613,10.612535612535613,0.54,-4.6132499679143394e-07
636,55.0,0.057218,0,50,1,100,0.05420850000000001,-31.09979633401222,60.597539543058,10.612535612535613,10.612535612535613,0.55,-4.487805683994254e-07
637,56.0,0.046431,0,50,1,100,0.05420850000000001,-32.13645621181263,61.35500878734622,10.612535612535613,10.612535612535613,0.56,-4.370452075311844e-07
638,57.0,0.042865,0,50,1,100,0.05420850000000001,-33.17311608961303,62.112478031634446,10.612535612535613,10.612535612535613,0.57,-4.260299942392791e-07
639,58.0,0.041318,0,50,1,100,0.05420850000000001,-34.20977596741344,62.86994727592267,10.612535612535613,10.612535612535613,0.58,-4.1565782080240033e-07
640,59.0,0.040105,0,50,1,100,0.05420850000000001,-35.24643584521385,63.62741652021089,10.612535612535613,10.612535612535613,0.59,-4.058627616833538e-07
641,60.0,0.039226,0,50,1,100,0.05420850000000001,-36.283095723014256,64.38488576449912,10.612535612535613,10.612535612535613,0.6,-3.9658608703354745e-07
642,63.0,0.036463999999999996,0,50,1,100,0.05420850000000001,-39.39307535641548,66.6572934973638,10.612535612535613,10.612535612535613,0.63,-3.713905919494157e-07
643,66.0,0.033891000000000004,0,50,1,100,0.05420850000000001,-42.503054989816704,68.92970123022847,10.612535612535613,10.612535612535613,0.66,-3.493623285956167e-07
644,69.0,0.031606,0,50,1,100,0.05420850000000001,-45.61303462321792,71.20210896309315,10.612535612535613,10.612535612535613,0.69,-3.297487523026032e-07
645,72.0,0.029220999999999997,0,50,1,100,0.05420850000000001,-48.723014256619145,73.47451669595782,10.612535612535613,10.612535612535613,0.72,-3.120093494772822e-07
646,75.0,0.027025999999999998,0,50,1,100,0.05420850000000001,-51.83299389002037,75.7469244288225,10.612535612535613,10.612535612535613,0.75,-2.9574981004312995e-07
647,78.0,0.024895,0,50,1,100,0.05420850000000001,-54.942973523421585,78.01933216168717,10.612535612535613,10.612535612535613,0.78,-2.8067465303117947e-07
648,81.0,0.023019,0,50,1,100,0.05420850000000001,-58.05295315682281,80.29173989455184,10.612535612535613,10.612535612535613,0.81,-2.6655771720228354e-07
649,84.0,0.021287,0,50,1,100,0.05420850000000001,-61.16293279022403,82.56414762741652,10.612535612535613,10.612535612535613,0.84,-2.5322683588298484e-07
650,87.0,0.01976,0,50,1,100,0.05420850000000001,-64.27291242362526,84.8365553602812,10.612535612535613,10.612535612535613,0.87,-2.405448736725775e-07
651,90.0,0.018372,0,50,1,100,0.05420850000000001,-67.38289205702648,87.10896309314587,10.612535612535613,10.612535612535613,0.9,-2.284048490064446e-07
652,93.0,0.017155,0,50,1,100,0.05420850000000001,-70.4928716904277,89.38137082601054,10.612535612535613,10.612535612535613,0.93,-2.167189620018593e-07
653,95.0,0.01637,0,50,1,100,0.05420850000000001,-72.56619144602851,90.896309314587,10.612535612535613,10.612535612535613,0.95,-2.0914707019801383e-07
654,-145.0,0.02313,0,100,1,100,0.05420850000000001,147.70650263620388,-98.48268839103869,21.225071225071225,21.225071225071225,1.45,-6.184328950242434e-07
655,-143.0,0.024015,0,100,1,100,0.05420850000000001,146.19156414762742,-96.40936863543789,21.225071225071225,21.225071225071225,1.43,-6.297302207593727e-07
656,-140.0,0.025285,0,100,1,100,0.05420850000000001,143.91915641476274,-93.29938900203666,21.225071225071225,21.225071225071225,1.4,-6.473263046558289e-07
657,-137.0,0.026855,0,100,1,100,0.05420850000000001,141.64674868189806,-90.18940936863544,21.225071225071225,21.225071225071225,1.37,-6.657787899627627e-07
658,-134.0,0.028394,0,100,1,100,0.05420850000000001,139.37434094903338,-87.07942973523421,21.225071225071225,21.225071225071225,1.34,-6.852033945954556e-07
659,-131.0,0.030128,0,100,1,100,0.05420850000000001,137.1019332161687,-83.96945010183299,21.225071225071225,21.225071225071225,1.31,-7.057301223242066e-07
660,-128.0,0.031917,0,100,1,100,0.05420850000000001,134.82952548330405,-80.85947046843177,21.225071225071225,21.225071225071225,1.28,-7.275133704317252e-07
661,-125.0,0.033935,0,100,1,100,0.05420850000000001,132.55711775043937,-77.74949083503056,21.225071225071225,21.225071225071225,1.25,-7.507343076255638e-07
662,-122.0,0.035855,0,100,1,100,0.05420850000000001,130.2847100175747,-74.63951120162933,21.225071225071225,21.225071225071225,1.22,-7.756006765379073e-07
663,-119.0,0.037837,0,100,1,100,0.05420850000000001,128.01230228471002,-71.52953156822811,21.225071225071225,21.225071225071225,1.19,-8.023759785171202e-07
664,-116.0,0.039833999999999994,0,100,1,100,0.05420850000000001,125.73989455184534,-68.41955193482688,21.225071225071225,21.225071225071225,1.16,-8.313736243506205e-07
665,-113.0,0.042013999999999996,0,100,1,100,0.05420850000000001,123.46748681898067,-65.30957230142566,21.225071225071225,21.225071225071225,1.13,-8.629688715736726e-07
666,-110.0,0.044412,0,100,1,100,0.05420850000000001,121.195079086116,-62.19959266802444,21.225071225071225,21.225071225071225,1.1,-8.976339112099677e-07
667,-109.0,0.045223,0,100,1,100,0.05420850000000001,120.43760984182776,-61.16293279022403,21.225071225071225,21.225071225071225,1.09,-9.099658055356605e-07
668,-108.0,0.046294,0,100,1,100,0.05420850000000001,119.68014059753955,-60.12627291242362,21.225071225071225,21.225071225071225,1.08,-9.227294581805638e-07
669,-107.0,0.047741000000000006,0,100,1,100,0.05420850000000001,118.92267135325132,-59.08961303462322,21.225071225071225,21.225071225071225,1.07,-9.359456631062553e-07
670,-106.0,0.051461,0,100,1,100,0.05420850000000001,118.16520210896309,-58.05295315682281,21.225071225071225,21.225071225071225,1.06,-9.496491489711239e-07
671,-105.0,0.06325399999999999,0,100,1,100,0.05420850000000001,117.40773286467487,-57.016293279022406,21.225071225071225,21.225071225071225,1.05,-9.638685979962532e-07
672,-104.0,0.09697599999999999,0,100,1,100,0.05420850000000001,116.65026362038664,-55.979633401221996,21.225071225071225,21.225071225071225,1.04,-9.78638970313936e-07
673,-103.0,0.16287000000000001,0,100,1,100,0.05420850000000001,115.89279437609842,-54.942973523421585,21.225071225071225,21.225071225071225,1.03,-9.939979829049982e-07
674,-102.0,0.25028,0,100,1,100,0.05420850000000001,115.13532513181019,-53.90631364562118,21.225071225071225,21.225071225071225,1.02,-1.0099830157918144e-06
675,-101.0,0.34865,0,100,1,100,0.05420850000000001,114.37785588752197,-52.86965376782077,21.225071225071225,21.225071225071225,1.01,-1.0266430079571617e-06
676,-100.0,0.45006,0,100,1,100,0.05420850000000001,113.62038664323374,-51.83299389002037,21.225071225071225,21.225071225071225,1.0,-1.044020632615555e-06
677,-99.0,0.5562699999999999,0,100,1,100,0.05420850000000001,112.86291739894551,-50.79633401221996,21.225071225071225,21.225071225071225,0.99,-1.0621732085238697e-06
678,-98.0,0.65976,0,100,1,100,0.05420850000000001,112.1054481546573,-49.759674134419555,21.225071225071225,21.225071225071225,0.98,-1.0811572613175478e-06
679,-97.0,0.76171,0,100,1,100,0.05420850000000001,111.34797891036906,-48.723014256619145,21.225071225071225,21.225071225071225,0.97,-1.1010334426317296e-06
680,-96.0,0.84915,0,100,1,100,0.05420850000000001,110.59050966608085,-47.686354378818734,21.225071225071225,21.225071225071225,0.96,-1.121875275997449e-06
681,-95.0,0.90822,0,100,1,100,0.05420850000000001,109.83304042179262,-46.64969450101833,21.225071225071225,21.225071225071225,0.95,-1.14375715518779e-06
682,-94.0,0.9341299999999999,0,100,1,100,0.05420850000000001,109.0755711775044,-45.61303462321792,21.225071225071225,21.225071225071225,0.94,-1.166767024965386e-06
683,-93.0,0.94242,0,100,1,100,0.05420850000000001,108.31810193321617,-44.57637474541752,21.225071225071225,21.225071225071225,0.93,-1.1909961844878707e-06
684,-92.0,0.9449299999999999,0,100,1,100,0.05420850000000001,107.56063268892794,-43.53971486761711,21.225071225071225,21.225071225071225,0.92,-1.2165495248711262e-06
685,-91.0,0.9469799999999999,0,100,1,100,0.05420850000000001,106.80316344463972,-42.503054989816704,21.225071225071225,21.225071225071225,0.91,-1.2435463366916274e-06
686,-90.0,0.94778,0,100,1,100,0.05420850000000001,106.04569420035149,-41.46639511201629,21.225071225071225,21.225071225071225,0.9,-1.2721140739280866e-06
687,-87.0,0.9490700000000001,0,100,1,100,0.05420850000000001,103.77328646748681,-38.35641547861507,21.225071225071225,21.225071225071225,0.87,-1.368801711248284e-06
688,-84.0,0.95011,0,100,1,100,0.05420850000000001,101.50087873462215,-35.24643584521385,21.225071225071225,21.225071225071225,0.84,-1.4861272763797063e-06
689,-81.0,0.95134,0,100,1,100,0.05420850000000001,99.22847100175747,-32.13645621181263,21.225071225071225,21.225071225071225,0.81,-1.6315097530902392e-06
690,-78.0,0.95278,0,100,1,100,0.05420850000000001,96.95606326889279,-29.026476578411405,21.225071225071225,21.225071225071225,0.78,-1.8162098532026396e-06
691,-75.0,0.9528,0,100,1,100,0.05420850000000001,94.68365553602811,-25.916496945010184,21.225071225071225,21.225071225071225,0.75,-2.0580683724198965e-06
692,-72.0,0.9538399999999999,0,100,1,100,0.05420850000000001,92.41124780316345,-22.80651731160896,21.225071225071225,21.225071225071225,0.72,-2.3869085924204466e-06
693,-69.0,0.9534299999999999,0,100,1,100,0.05420850000000001,90.13884007029877,-19.69653767820774,21.225071225071225,21.225071225071225,0.69,-2.8560421399685304e-06
694,-66.0,0.95404,0,100,1,100,0.05420850000000001,87.86643233743409,-16.586558044806516,21.225071225071225,21.225071225071225,0.66,-3.569468023886046e-06
695,-63.0,0.9538399999999999,0,100,1,100,0.05420850000000001,85.59402460456943,-13.476578411405296,21.225071225071225,21.225071225071225,0.63,-4.755536511642801e-06
696,-60.0,0.9532299999999999,0,100,1,100,0.05420850000000001,83.32161687170475,-10.366598778004073,21.225071225071225,21.225071225071225,0.6,-7.0087513861722104e-06
697,-57.0,0.9538200000000001,0,100,1,100,0.05420850000000001,81.04920913884007,-7.256619144602851,21.225071225071225,21.225071225071225,0.57,-1.2356346419114909e-05
698,-54.0,0.95337,0,100,1,100,0.05420850000000001,78.77680140597539,-4.146639511201629,21.225071225071225,21.225071225071225,0.54,-3.234498922633238e-05
699,-51.0,0.95134,0,100,1,100,0.05420850000000001,76.50439367311073,-1.0366598778004072,21.225071225071225,21.225071225071225,0.51,-0.00043709244355101046
700,-48.0,0.95134,0,100,1,100,0.05420850000000001,74.23198594024605,1.5149384885764499,21.225071225071225,21.225071225071225,0.48,-1566.7116163825453
701,-45.0,0.9494799999999999,0,100,1,100,0.05420850000000001,71.95957820738137,3.787346221441125,21.225071225071225,21.225071225071225,0.45,-1290.8925419418308
