,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 4.0 h0 = 300.0 h1 = -2000.0 h2 = 80000.0 h3 = -450000.0 h4 = 200000.0
40,9.0,3.0537,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,1.4857549857549857,2.597560975609756,0.09,-11.071786717708617
41,12.0,3.0533,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,0.21225071225071226,0.3710801393728223,0.12,-4.292744372757063
42,15.0,3.0413,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-1.8554006968641115,-1.8554006968641115,0.15,48.620930660140814
43,16.0,3.0134,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-2.597560975609756,-2.597560975609756,0.16,76.39776278491895
44,17.0,2.9344,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-3.3397212543554007,-3.3397212543554007,0.17,107.86115990098428
45,18.0,2.7756,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-4.081881533101045,-4.081881533101045,0.18,142.7125841629265
46,19.0,2.569,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-4.82404181184669,-4.82404181184669,0.19,180.92680610300016
47,20.0,2.3431,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-5.566202090592334,-5.566202090592334,0.2,222.6394768419898
48,21.0,2.0835,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-6.308362369337979,-6.308362369337979,0.21,268.0649452829146
49,22.0,1.7608,0,25,0,100,0.05420850000000001,9.468365553602812,9.468365553602812,-7.050522648083624,-7.050522648083624,0.22,317.44938852024444
