,r,señal,FFF,Area,In,Z
3598,51.85,1.1197,0,1600,1,85
3599,54.4,1.121,0,1600,1,85
3600,56.95,1.1217,0,1600,1,85
3601,59.5,1.1228,0,1600,1,85
3602,62.05,1.1243,0,1600,1,85
3603,64.6,1.124,0,1600,1,85
3604,67.15,1.1245,0,1600,1,85
3605,69.7,1.1256,0,1600,1,85
3606,72.25,1.1253,0,1600,1,85
3607,74.8,1.1258,0,1600,1,85
3608,77.35,1.1268,0,1600,1,85
3609,79.9,1.1269,0,1600,1,85
3610,82.45,1.128,0,1600,1,85
3611,85.0,1.1282,0,1600,1,85
3612,87.55,1.1301,0,1600,1,85
3613,90.1,1.1301,0,1600,1,85
3614,92.65,1.1306,0,1600,1,85
3615,95.2,1.1308,0,1600,1,85
3616,97.75,1.131,0,1600,1,85
3617,100.3,1.1309,0,1600,1,85
3618,102.85,1.132,0,1600,1,85
3619,105.4,1.1321,0,1600,1,85
3620,107.95,1.132,0,1600,1,85
3621,110.5,1.133,0,1600,1,85
3622,113.05,1.1338,0,1600,1,85
3623,115.6,1.1337,0,1600,1,85
3624,118.15,1.1351,0,1600,1,85
3625,120.7,1.1352,0,1600,1,85
3626,123.25,1.1357,0,1600,1,85
3627,125.8,1.1364,0,1600,1,85
3628,128.35,1.1362,0,1600,1,85
3629,130.9,1.1366,0,1600,1,85
3630,133.45,1.1366,0,1600,1,85
3631,136.0,1.1374,0,1600,1,85
3632,138.55,1.1372,0,1600,1,85
3633,141.1,1.1367,0,1600,1,85
3634,143.65,1.1366,0,1600,1,85
3635,146.2,1.1364,0,1600,1,85
3636,148.75,1.1362,0,1600,1,85
3637,151.3,1.1363,0,1600,1,85
3638,153.85,1.1354,0,1600,1,85
3639,156.4,1.1347,0,1600,1,85
3640,158.95,1.1343,0,1600,1,85
3641,161.5,1.132,0,1600,1,85
3642,162.35,1.1299,0,1600,1,85
3643,163.2,1.1262,0,1600,1,85
3644,164.05,1.1166,0,1600,1,85
3645,164.9,1.0853,0,1600,1,85
3646,165.75,1.0221,0,1600,1,85
3647,166.6,0.9315100000000001,0,1600,1,85
3648,167.45,0.83091,0,1600,1,85
3649,168.3,0.73258,0,1600,1,85
3650,169.15,0.62448,0,1600,1,85
3651,170.0,0.5192899999999999,0,1600,1,85
3652,170.85,0.41128000000000003,0,1600,1,85
3653,171.7,0.30811,0,1600,1,85
3654,172.55,0.20844000000000001,0,1600,1,85
3655,173.4,0.12868,0,1600,1,85
3656,174.25,0.08493300000000001,0,1600,1,85
3657,175.1,0.066966,0,1600,1,85
3658,175.95,0.060488,0,1600,1,85
3659,176.8,0.05735,0,1600,1,85
3660,177.65,0.055429,0,1600,1,85
3661,178.5,0.053929,0,1600,1,85
3662,181.05,0.049818,0,1600,1,85
3663,183.6,0.046194,0,1600,1,85
3664,186.15,0.042664,0,1600,1,85
3665,188.7,0.039087000000000004,0,1600,1,85
3666,191.25,0.035669,0,1600,1,85
3667,193.8,0.032411,0,1600,1,85
3668,196.35,0.029332,0,1600,1,85
3669,198.9,0.026677999999999997,0,1600,1,85
3670,201.45,0.02423,0,1600,1,85
3671,204.0,0.022034,0,1600,1,85
3672,206.55,0.020204,0,1600,1,85
3673,208.25,0.019132,0,1600,1,85
3674,208.25,0.0070699,1,1600,1,85
3675,206.55,0.0073185,1,1600,1,85
3676,204.0,0.007713600000000001,1,1600,1,85
3677,201.45,0.008197,1,1600,1,85
3678,198.9,0.0086957,1,1600,1,85
3679,196.35,0.0093189,1,1600,1,85
3680,193.8,0.010062999999999999,1,1600,1,85
3681,191.25,0.010997,1,1600,1,85
3682,188.7,0.012107999999999999,1,1600,1,85
3683,186.15,0.013383,1,1600,1,85
3684,183.6,0.014791,1,1600,1,85
3685,181.05,0.016421,1,1600,1,85
3686,178.5,0.018524000000000002,1,1600,1,85
3687,177.65,0.019532,1,1600,1,85
3688,176.8,0.021111,1,1600,1,85
3689,175.95,0.024442,1,1600,1,85
3690,175.1,0.033339999999999995,1,1600,1,85
3691,174.25,0.055675999999999996,1,1600,1,85
3692,173.4,0.09502999999999999,1,1600,1,85
3693,172.55,0.14881,1,1600,1,85
3694,171.7,0.2038,1,1600,1,85
3695,170.85,0.26245,1,1600,1,85
3696,170.0,0.3226,1,1600,1,85
3697,169.15,0.38385,1,1600,1,85
3698,168.3,0.44361000000000006,1,1600,1,85
3699,167.45,0.50079,1,1600,1,85
3700,166.6,0.55606,1,1600,1,85
3701,165.75,0.59533,1,1600,1,85
3702,164.9,0.6158100000000001,1,1600,1,85
3703,164.05,0.6260600000000001,1,1600,1,85
3704,163.2,0.63058,1,1600,1,85
3705,162.35,0.63418,1,1600,1,85
3706,161.5,0.63649,1,1600,1,85
3707,158.95,0.64426,1,1600,1,85
3708,156.4,0.65093,1,1600,1,85
3709,153.85,0.6577,1,1600,1,85
3710,151.3,0.66496,1,1600,1,85
3711,148.75,0.67178,1,1600,1,85
3712,146.2,0.67906,1,1600,1,85
3713,143.65,0.68643,1,1600,1,85
3714,141.1,0.69381,1,1600,1,85
3715,138.55,0.7011,1,1600,1,85
3716,136.0,0.70821,1,1600,1,85
3717,133.45,0.71567,1,1600,1,85
3718,130.9,0.72373,1,1600,1,85
3719,128.35,0.73078,1,1600,1,85
3720,125.8,0.73905,1,1600,1,85
3721,123.25,0.74634,1,1600,1,85
3722,120.7,0.7548,1,1600,1,85
3723,118.15,0.76217,1,1600,1,85
3724,115.6,0.7712,1,1600,1,85
3725,113.05,0.78017,1,1600,1,85
3726,110.5,0.7874,1,1600,1,85
3727,107.95,0.7965300000000001,1,1600,1,85
3728,105.4,0.8048,1,1600,1,85
3729,102.85,0.81424,1,1600,1,85
3730,100.3,0.82258,1,1600,1,85
3731,97.75,0.8314600000000001,1,1600,1,85
3732,95.2,0.8407600000000001,1,1600,1,85
3733,92.65,0.8495299999999999,1,1600,1,85
3734,90.1,0.8595,1,1600,1,85
3735,87.55,0.8684299999999999,1,1600,1,85
3736,85.0,0.8779899999999999,1,1600,1,85
3737,82.45,0.88771,1,1600,1,85
3738,79.9,0.89633,1,1600,1,85
3739,77.35,0.9074,1,1600,1,85
3740,74.8,0.9177299999999999,1,1600,1,85
3741,72.25,0.92642,1,1600,1,85
3742,69.7,0.9378,1,1600,1,85
3743,67.15,0.94847,1,1600,1,85
3744,64.6,0.95831,1,1600,1,85
3745,62.05,0.9697600000000001,1,1600,1,85
3746,59.5,0.97924,1,1600,1,85
3747,56.95,0.9905700000000001,1,1600,1,85
3748,54.4,1.001,1,1600,1,85
3749,51.85,1.0113,1,1600,1,85
3750,49.3,1.0224,1,1600,1,85
3751,46.75,1.0332,1,1600,1,85
3752,44.2,1.0434,1,1600,1,85
3753,41.65,1.0546,1,1600,1,85
3754,39.1,1.0629,1,1600,1,85
3755,36.55,1.0746,1,1600,1,85
3756,34.0,1.0832,1,1600,1,85
3757,31.45,1.0934,1,1600,1,85
3758,28.9,1.1009,1,1600,1,85
3759,26.35,1.1121,1,1600,1,85
3760,23.8,1.1191,1,1600,1,85
3761,21.25,1.1278,1,1600,1,85
3762,18.7,1.1338,1,1600,1,85
3763,16.15,1.1401,1,1600,1,85
3764,13.6,1.1474,1,1600,1,85
3765,11.05,1.1505,1,1600,1,85
3766,8.5,1.1554,1,1600,1,85
3767,5.95,1.156,1,1600,1,85
3768,3.4,1.1588,1,1600,1,85
3769,0.85,1.1579,1,1600,1,85
3770,0.0,1.1578,1,1600,1,85
3771,0.85,1.1575,1,1600,1,85
3772,3.4,1.158,1,1600,1,85
3773,5.95,1.1561,1,1600,1,85
3774,8.5,1.1511,1,1600,1,85
3775,11.05,1.1462,1,1600,1,85
3776,13.6,1.142,1,1600,1,85
3777,16.15,1.1361,1,1600,1,85
3778,18.7,1.1303,1,1600,1,85
3779,21.25,1.1221,1,1600,1,85
3780,23.8,1.1156,1,1600,1,85
3781,26.35,1.1055,1,1600,1,85
3782,28.9,1.0972,1,1600,1,85
3783,31.45,1.0873,1,1600,1,85
3784,34.0,1.0779,1,1600,1,85
3785,36.55,1.0671,1,1600,1,85
3786,39.1,1.0575,1,1600,1,85
3787,41.65,1.0468,1,1600,1,85
3788,44.2,1.0377,1,1600,1,85
3789,46.75,1.0263,1,1600,1,85
3790,49.3,1.0165,1,1600,1,85
3791,51.85,1.0047,1,1600,1,85
3792,54.4,0.99529,1,1600,1,85
3793,56.95,0.9836299999999999,1,1600,1,85
3794,59.5,0.97478,1,1600,1,85
3795,62.05,0.96368,1,1600,1,85
3796,64.6,0.95406,1,1600,1,85
3797,67.15,0.9434600000000001,1,1600,1,85
3798,69.7,0.9332799999999999,1,1600,1,85
3799,72.25,0.9224700000000001,1,1600,1,85
3800,74.8,0.9125700000000001,1,1600,1,85
3801,77.35,0.9027299999999999,1,1600,1,85
3802,79.9,0.8920100000000001,1,1600,1,85
3803,82.45,0.88394,1,1600,1,85
3804,85.0,0.8741399999999999,1,1600,1,85
3805,87.55,0.8645299999999999,1,1600,1,85
3806,90.1,0.85535,1,1600,1,85
3807,92.65,0.84514,1,1600,1,85
3808,95.2,0.83644,1,1600,1,85
3809,97.75,0.82688,1,1600,1,85
3810,100.3,0.81807,1,1600,1,85
3811,102.85,0.80924,1,1600,1,85
3812,105.4,0.8011,1,1600,1,85
3813,107.95,0.792,1,1600,1,85
3814,110.5,0.78462,1,1600,1,85
3815,113.05,0.7751,1,1600,1,85
3816,115.6,0.76707,1,1600,1,85
3817,118.15,0.75839,1,1600,1,85
3818,120.7,0.75093,1,1600,1,85
3819,123.25,0.74298,1,1600,1,85
3820,125.8,0.73477,1,1600,1,85
3821,128.35,0.72778,1,1600,1,85
3822,130.9,0.71918,1,1600,1,85
3823,133.45,0.71178,1,1600,1,85
3824,136.0,0.70489,1,1600,1,85
3825,138.55,0.69719,1,1600,1,85
3826,141.1,0.69013,1,1600,1,85
3827,143.65,0.68238,1,1600,1,85
3828,146.2,0.6752199999999999,1,1600,1,85
3829,148.75,0.66772,1,1600,1,85
3830,151.3,0.6612600000000001,1,1600,1,85
3831,153.85,0.6544399999999999,1,1600,1,85
3832,156.4,0.64771,1,1600,1,85
3833,158.95,0.6402100000000001,1,1600,1,85
3834,161.5,0.6327,1,1600,1,85
3835,162.35,0.6298,1,1600,1,85
3836,163.2,0.6260399999999999,1,1600,1,85
3837,164.05,0.61837,1,1600,1,85
3838,164.9,0.60091,1,1600,1,85
3839,165.75,0.56675,1,1600,1,85
3840,166.6,0.5170899999999999,1,1600,1,85
3841,167.45,0.46108000000000005,1,1600,1,85
3842,168.3,0.40521999999999997,1,1600,1,85
3843,169.15,0.34443,1,1600,1,85
3844,170.0,0.28506,1,1600,1,85
3845,170.85,0.22498,1,1600,1,85
3846,171.7,0.16806,1,1600,1,85
3847,172.55,0.11248,1,1600,1,85
3848,173.4,0.066248,1,1600,1,85
3849,174.25,0.039296,1,1600,1,85
3850,175.1,0.027107,1,1600,1,85
3851,175.95,0.022524000000000002,1,1600,1,85
3852,176.8,0.020432,1,1600,1,85
3853,177.65,0.019328,1,1600,1,85
3854,178.5,0.018483000000000003,1,1600,1,85
3855,181.05,0.016499,1,1600,1,85
3856,183.6,0.014934000000000001,1,1600,1,85
3857,186.15,0.013534000000000001,1,1600,1,85
3858,188.7,0.012215,1,1600,1,85
3859,191.25,0.011109,1,1600,1,85
3860,193.8,0.010261,1,1600,1,85
3861,196.35,0.009540799999999999,1,1600,1,85
3862,198.9,0.008923,1,1600,1,85
3863,201.45,0.0084306,1,1600,1,85
3864,204.0,0.007985800000000001,1,1600,1,85
3865,206.55,0.0076378,1,1600,1,85
3866,208.25,0.0073972,1,1600,1,85
3867,80.5,0.05314,0,25,0,115
3868,78.2,0.055019000000000005,0,25,0,115
3869,74.75,0.059874000000000004,0,25,0,115
3870,71.3,0.06383,0,25,0,115
3871,67.85,0.06953200000000001,0,25,0,115
3872,64.4,0.076329,0,25,0,115
3873,60.95,0.08405800000000001,0,25,0,115
3874,57.5,0.09362899999999999,0,25,0,115
3875,54.05,0.10520999999999998,0,25,0,115
3876,50.6,0.1189,0,25,0,115
3877,47.15,0.13333,0,25,0,115
3878,43.7,0.14611,0,25,0,115
3879,40.25,0.16449,0,25,0,115
3880,39.1,0.19158,0,25,0,115
3881,37.95,0.27132,0,25,0,115
3882,36.8,0.44143000000000004,0,25,0,115
3883,35.65,0.73282,0,25,0,115
3884,34.5,1.0803,0,25,0,115
3885,33.35,1.3963,0,25,0,115
3886,32.2,1.6928,0,25,0,115
3887,31.05,1.9622,0,25,0,115
3888,29.9,2.2026,0,25,0,115
3889,28.75,2.394,0,25,0,115
3890,27.6,2.5329,0,25,0,115
3891,26.45,2.5879,0,25,0,115
3892,25.3,2.607,0,25,0,115
3893,24.15,2.614,0,25,0,115
3894,23.0,2.6166,0,25,0,115
3895,21.85,2.6115,0,25,0,115
3896,20.7,2.6191,0,25,0,115
3897,19.55,2.615,0,25,0,115
3898,18.4,2.6125,0,25,0,115
3899,17.25,2.6181,0,25,0,115
3900,13.8,2.6207,0,25,0,115
3901,10.35,2.6159,0,25,0,115
3902,6.9,2.6159,0,25,0,115
3903,3.45,2.6127,0,25,0,115
3904,0.0,2.6162,0,25,0,115
3905,3.45,2.6169,0,25,0,115
3906,6.9,2.6163,0,25,0,115
3907,10.35,2.6191,0,25,0,115
3908,13.8,2.6163,0,25,0,115
3909,17.25,2.6085,0,25,0,115
3910,18.4,2.5994,0,25,0,115
3911,19.55,2.568,0,25,0,115
3912,20.7,2.4731,0,25,0,115
3913,21.85,2.3007,0,25,0,115
3914,23.0,2.0941,0,25,0,115
3915,24.15,1.8408,0,25,0,115
3916,25.3,1.5437,0,25,0,115
3917,26.45,1.2188,0,25,0,115
3918,27.6,0.86754,0,25,0,115
3919,28.75,0.49394,0,25,0,115
3920,29.9,0.26421,0,25,0,115
3921,31.05,0.18447,0,25,0,115
3922,32.2,0.16408,0,25,0,115
3923,33.35,0.15736,0,25,0,115
3924,34.5,0.15056,0,25,0,115
3925,35.65,0.14556,0,25,0,115
3926,36.8,0.14105,0,25,0,115
3927,37.95,0.13669,0,25,0,115
3928,39.1,0.13191,0,25,0,115
3929,40.25,0.12712,0,25,0,115
3930,43.7,0.11348,0,25,0,115
3931,47.15,0.099758,0,25,0,115
3932,50.6,0.08830700000000001,0,25,0,115
3933,54.05,0.079496,0,25,0,115
3934,57.5,0.07174,0,25,0,115
3935,60.95,0.065923,0,25,0,115
3936,64.4,0.06010700000000001,0,25,0,115
3937,67.85,0.05628300000000001,0,25,0,115
3938,71.3,0.053346000000000005,0,25,0,115
3939,74.75,0.050485,0,25,0,115
3940,78.2,0.047481,0,25,0,115
3941,80.5,0.045543,0,25,0,115
3942,80.5,0.007027800000000001,1,25,0,115
3943,78.2,0.00719,1,25,0,115
3944,74.75,0.0073206,1,25,0,115
3945,71.3,0.007771300000000001,1,25,0,115
3946,67.85,0.008217200000000001,1,25,0,115
3947,64.4,0.0087977,1,25,0,115
3948,60.95,0.009530799999999999,1,25,0,115
3949,57.5,0.010735,1,25,0,115
3950,54.05,0.012206,1,25,0,115
3951,50.6,0.013940000000000001,1,25,0,115
3952,47.15,0.015758,1,25,0,115
3953,43.7,0.017781,1,25,0,115
3954,40.25,0.02196,1,25,0,115
3955,39.1,0.029662,1,25,0,115
3956,37.95,0.055482000000000004,1,25,0,115
3957,36.8,0.12423,1,25,0,115
3958,35.65,0.28542,1,25,0,115
3959,34.5,0.53835,1,25,0,115
3960,33.35,0.8245399999999999,1,25,0,115
3961,32.2,1.1257,1,25,0,115
3962,31.05,1.4314,1,25,0,115
3963,29.9,1.7208,1,25,0,115
3964,28.75,1.9882,1,25,0,115
3965,27.6,2.1711,1,25,0,115
3966,26.45,2.2401,1,25,0,115
3967,25.3,2.2632,1,25,0,115
3968,24.15,2.275,1,25,0,115
3969,23.0,2.2804,1,25,0,115
3970,21.85,2.284,1,25,0,115
3971,20.7,2.2943,1,25,0,115
3972,19.55,2.2958,1,25,0,115
3973,18.4,2.3004,1,25,0,115
3974,17.25,2.3049,1,25,0,115
3975,13.8,2.3154,1,25,0,115
3976,10.35,2.3171,1,25,0,115
3977,6.9,2.3176,1,25,0,115
3978,3.45,2.3225,1,25,0,115
3979,0.0,2.3189,1,25,0,115
3980,3.45,2.3135,1,25,0,115
3981,6.9,2.3042,1,25,0,115
3982,10.35,2.2973,1,25,0,115
3983,13.8,2.2859,1,25,0,115
3984,17.25,2.2651,1,25,0,115
3985,18.4,2.2533,1,25,0,115
3986,19.55,2.2104,1,25,0,115
3987,20.7,2.1168,1,25,0,115
3988,21.85,1.9013,1,25,0,115
3989,23.0,1.6212,1,25,0,115
3990,24.15,1.3263,1,25,0,115
3991,25.3,1.0131,1,25,0,115
3992,26.45,0.71175,1,25,0,115
3993,27.6,0.43113999999999997,1,25,0,115
3994,28.75,0.18744,1,25,0,115
3995,29.9,0.06651900000000001,1,25,0,115
3996,31.05,0.03154,1,25,0,115
3997,32.2,0.022386,1,25,0,115
3998,33.35,0.020074,1,25,0,115
3999,34.5,0.018787,1,25,0,115
4000,35.65,0.017672999999999998,1,25,0,115
4001,36.8,0.016802,1,25,0,115
4002,37.95,0.0161,1,25,0,115
4003,39.1,0.015498,1,25,0,115
4004,40.25,0.014941,1,25,0,115
4005,43.7,0.012851,1,25,0,115
4006,47.15,0.011078,1,25,0,115
4007,50.6,0.0099039,1,25,0,115
4008,54.05,0.008843,1,25,0,115
4009,57.5,0.0082657,1,25,0,115
4010,60.95,0.0076753,1,25,0,115
4011,64.4,0.007259300000000001,1,25,0,115
4012,67.85,0.0069373,1,25,0,115
4013,71.3,0.0067947,1,25,0,115
4014,74.75,0.006647,1,25,0,115
4015,78.2,0.006356199999999999,1,25,0,115
4016,80.5,0.006356199999999999,1,25,0,115
4017,109.25,0.0084486,0,100,0,115
4018,106.95,0.008897200000000001,0,100,0,115
4019,103.5,0.0096521,0,100,0,115
4020,100.05,0.01055,0,100,0,115
4021,96.6,0.011518,0,100,0,115
4022,93.15,0.012725,0,100,0,115
4023,89.7,0.013987000000000001,0,100,0,115
4024,86.25,0.015638,0,100,0,115
4025,82.8,0.01757,0,100,0,115
4026,79.35,0.019514,0,100,0,115
4027,75.9,0.021632,0,100,0,115
4028,72.45,0.023916,0,100,0,115
4029,69.0,0.027205,0,100,0,115
4030,67.85,0.031799,0,100,0,115
4031,66.7,0.044777,0,100,0,115
4032,65.55,0.078293,0,100,0,115
4033,64.4,0.14742,0,100,0,115
4034,63.25,0.24224,0,100,0,115
4035,62.1,0.34564,0,100,0,115
4036,60.95,0.45187,0,100,0,115
4037,59.8,0.56183,0,100,0,115
4038,58.65,0.65892,0,100,0,115
4039,57.5,0.74944,0,100,0,115
4040,56.35,0.8043399999999999,0,100,0,115
4041,55.2,0.8245399999999999,0,100,0,115
4042,54.05,0.82991,0,100,0,115
4043,52.9,0.83234,0,100,0,115
4044,51.75,0.83321,0,100,0,115
4045,50.6,0.8329,0,100,0,115
4046,49.45,0.8320200000000001,0,100,0,115
4047,48.3,0.8315299999999999,0,100,0,115
4048,47.15,0.8327700000000001,0,100,0,115
4049,46.0,0.8327700000000001,0,100,0,115
4050,42.55,0.8312799999999999,0,100,0,115
4051,39.1,0.8318399999999999,0,100,0,115
4052,35.65,0.83352,0,100,0,115
4053,32.2,0.8350200000000001,0,100,0,115
4054,28.75,0.8333299999999999,0,100,0,115
4055,25.3,0.8347,0,100,0,115
4056,21.85,0.8324600000000001,0,100,0,115
4057,18.4,0.8320200000000001,0,100,0,115
4058,14.95,0.83096,0,100,0,115
4059,11.5,0.8305299999999999,0,100,0,115
4060,8.05,0.82934,0,100,0,115
4061,4.6,0.82965,0,100,0,115
4062,1.15,0.82978,0,100,0,115
4063,0.0,0.8285399999999999,0,100,0,115
4064,1.15,0.8302200000000001,0,100,0,115
4065,4.6,0.83065,0,100,0,115
4066,8.05,0.8314,0,100,0,115
4067,11.5,0.8342700000000001,0,100,0,115
4068,14.95,0.83352,0,100,0,115
4069,18.4,0.83439,0,100,0,115
4070,21.85,0.83514,0,100,0,115
4071,25.3,0.8353299999999999,0,100,0,115
4072,28.75,0.8345799999999999,0,100,0,115
4073,32.2,0.83352,0,100,0,115
4074,35.65,0.83352,0,100,0,115
4075,39.1,0.8325899999999999,0,100,0,115
4076,42.55,0.8320200000000001,0,100,0,115
4077,46.0,0.83265,0,100,0,115
4078,47.15,0.8269200000000001,0,100,0,115
4079,48.3,0.81481,0,100,0,115
4080,49.45,0.77994,0,100,0,115
4081,50.6,0.7033699999999999,0,100,0,115
4082,51.75,0.60397,0,100,0,115
4083,52.9,0.50266,0,100,0,115
4084,54.05,0.39289,0,100,0,115
4085,55.2,0.28556,0,100,0,115
4086,56.35,0.18423,0,100,0,115
4087,57.5,0.09469,0,100,0,115
4088,58.65,0.046206,0,100,0,115
4089,59.8,0.031039999999999998,0,100,0,115
4090,60.95,0.027001,0,100,0,115
4091,62.1,0.025664,0,100,0,115
4092,63.25,0.024673,0,100,0,115
4093,64.4,0.023793,0,100,0,115
4094,65.55,0.023019,0,100,0,115
4095,66.7,0.022213999999999998,0,100,0,115
4096,67.85,0.021458,0,100,0,115
4097,69.0,0.020718,0,100,0,115
4098,72.45,0.018563,0,100,0,115
4099,75.9,0.016536000000000002,0,100,0,115
4100,79.35,0.014734,0,100,0,115
4101,82.8,0.013238999999999999,0,100,0,115
4102,86.25,0.011963,0,100,0,115
4103,89.7,0.010920000000000001,0,100,0,115
4104,93.15,0.009958799999999999,0,100,0,115
4105,96.6,0.0092031,0,100,0,115
4106,100.05,0.0084612,0,100,0,115
4107,103.5,0.0078563,0,100,0,115
4108,106.95,0.0074794,0,100,0,115
4109,109.25,0.007182899999999999,0,100,0,115
4110,109.25,0.0036027999999999998,1,100,0,115
4111,106.95,0.0037028,1,100,0,115
4112,103.5,0.0038853,1,100,0,115
4113,100.05,0.004076,1,100,0,115
4114,96.6,0.0042602,1,100,0,115
4115,93.15,0.0045918,1,100,0,115
4116,89.7,0.005008100000000001,1,100,0,115
4117,86.25,0.005515600000000001,1,100,0,115
4118,82.8,0.0062066000000000005,1,100,0,115
4119,79.35,0.006949299999999999,1,100,0,115
4120,75.9,0.0077922,1,100,0,115
4121,72.45,0.008770299999999998,1,100,0,115
4122,69.0,0.010541,1,100,0,115
4123,67.85,0.013349000000000001,1,100,0,115
4124,66.7,0.022119,1,100,0,115
4125,65.55,0.045857999999999996,1,100,0,115
4126,64.4,0.09942000000000001,1,100,0,115
4127,63.25,0.1762,1,100,0,115
4128,62.1,0.26179,1,100,0,115
4129,60.95,0.35007,1,100,0,115
4130,59.8,0.44045,1,100,0,115
4131,58.65,0.525,1,100,0,115
4132,57.5,0.60037,1,100,0,115
4133,56.35,0.64891,1,100,0,115
4134,55.2,0.6679,1,100,0,115
4135,54.05,0.6756300000000001,1,100,0,115
4136,52.9,0.67965,1,100,0,115
4137,51.75,0.68292,1,100,0,115
4138,50.6,0.68489,1,100,0,115
4139,49.45,0.68696,1,100,0,115
4140,48.3,0.69018,1,100,0,115
4141,47.15,0.69199,1,100,0,115
4142,46.0,0.6937399999999999,1,100,0,115
4143,42.55,0.70162,1,100,0,115
4144,39.1,0.70716,1,100,0,115
4145,35.65,0.71273,1,100,0,115
4146,32.2,0.71872,1,100,0,115
4147,28.75,0.72267,1,100,0,115
4148,25.3,0.7275699999999999,1,100,0,115
4149,21.85,0.73225,1,100,0,115
4150,18.4,0.73414,1,100,0,115
4151,14.95,0.7359899999999999,1,100,0,115
4152,11.5,0.7387,1,100,0,115
4153,8.05,0.73953,1,100,0,115
4154,4.6,0.73928,1,100,0,115
4155,1.15,0.73933,1,100,0,115
4156,0.0,0.73923,1,100,0,115
4157,1.15,0.7395,1,100,0,115
4158,4.6,0.73735,1,100,0,115
4159,8.05,0.73415,1,100,0,115
4160,11.5,0.7323,1,100,0,115
4161,14.95,0.72854,1,100,0,115
4162,18.4,0.72378,1,100,0,115
4163,21.85,0.72048,1,100,0,115
4164,25.3,0.71492,1,100,0,115
4165,28.75,0.70875,1,100,0,115
4166,32.2,0.70323,1,100,0,115
4167,35.65,0.69731,1,100,0,115
4168,39.1,0.68938,1,100,0,115
4169,42.55,0.6815,1,100,0,115
4170,46.0,0.67379,1,100,0,115
4171,47.15,0.66868,1,100,0,115
4172,48.3,0.65618,1,100,0,115
4173,49.45,0.6298699999999999,1,100,0,115
4174,50.6,0.5696399999999999,1,100,0,115
4175,51.75,0.48725,1,100,0,115
4176,52.9,0.40339,1,100,0,115
4177,54.05,0.31051,1,100,0,115
4178,55.2,0.22109,1,100,0,115
4179,56.35,0.13794,1,100,0,115
4180,57.5,0.064981,1,100,0,115
4181,58.65,0.025952,1,100,0,115
4182,59.8,0.013859,1,100,0,115
4183,60.95,0.010648000000000001,1,100,0,115
4184,62.1,0.0097051,1,100,0,115
4185,63.25,0.009143700000000001,1,100,0,115
4186,64.4,0.0086715,1,100,0,115
4187,65.55,0.008269499999999999,1,100,0,115
4188,66.7,0.0079777,1,100,0,115
4189,67.85,0.0076531,1,100,0,115
4190,69.0,0.0074143,1,100,0,115
4191,72.45,0.006505599999999999,1,100,0,115
4192,75.9,0.0057897,1,100,0,115
4193,79.35,0.005146,1,100,0,115
4194,82.8,0.0046933,1,100,0,115
4195,86.25,0.0042652,1,100,0,115
4196,89.7,0.0040807,1,100,0,115
4197,93.15,0.0038542000000000003,1,100,0,115
4198,96.6,0.0037106,1,100,0,115
4199,100.05,0.0035747,1,100,0,115
4200,103.5,0.0034371000000000002,1,100,0,115
4201,106.95,0.0033811999999999996,1,100,0,115
4202,109.25,0.0032855,1,100,0,115
4203,166.75,0.012684,0,400,0,115
4204,164.45,0.013325,0,400,0,115
4205,161.0,0.014319,0,400,0,115
4206,157.55,0.015388999999999998,0,400,0,115
4207,154.1,0.01674,0,400,0,115
4208,150.65,0.018096,0,400,0,115
4209,147.2,0.019758,0,400,0,115
4210,143.75,0.02141,0,400,0,115
4211,140.3,0.023311000000000002,0,400,0,115
4212,136.85,0.025251,0,400,0,115
4213,133.4,0.027198000000000003,0,400,0,115
4214,129.95,0.029245,0,400,0,115
4215,126.5,0.032320999999999996,0,400,0,115
4216,125.35,0.03646,0,400,0,115
4217,124.2,0.047981,0,400,0,115
4218,123.05,0.077227,0,400,0,115
4219,121.9,0.13968,0,400,0,115
4220,120.75,0.21821,0,400,0,115
4221,119.6,0.30109,0,400,0,115
4222,118.45,0.38892,0,400,0,115
4223,117.3,0.47376,0,400,0,115
4224,116.15,0.55553,0,400,0,115
4225,115.0,0.625,0,400,0,115
4226,113.85,0.66274,0,400,0,115
4227,112.7,0.6765100000000001,0,400,0,115
4228,111.55,0.67925,0,400,0,115
4229,110.4,0.68142,0,400,0,115
4230,109.25,0.68101,0,400,0,115
4231,108.1,0.68219,0,400,0,115
4232,106.95,0.68278,0,400,0,115
4233,105.8,0.68376,0,400,0,115
4234,104.65,0.68337,0,400,0,115
4235,103.5,0.68455,0,400,0,115
4236,100.05,0.68533,0,400,0,115
4237,96.6,0.68612,0,400,0,115
4238,93.15,0.6867300000000001,0,400,0,115
4239,89.7,0.6873,0,400,0,115
4240,86.25,0.68791,0,400,0,115
4241,82.8,0.68711,0,400,0,115
4242,79.35,0.6863199999999999,0,400,0,115
4243,75.9,0.68711,0,400,0,115
4244,72.45,0.68713,0,400,0,115
4245,69.0,0.68593,0,400,0,115
4246,65.55,0.6855600000000001,0,400,0,115
4247,62.1,0.68516,0,400,0,115
4248,58.65,0.68378,0,400,0,115
4249,55.2,0.68258,0,400,0,115
4250,51.75,0.68081,0,400,0,115
4251,48.3,0.67965,0,400,0,115
4252,44.85,0.67808,0,400,0,115
4253,41.4,0.6774899999999999,0,400,0,115
4254,37.95,0.6765,0,400,0,115
